DATE,NASDAQCOM,Change
1974-03-08,95.17,0.006770337
1974-03-11,95.87,0.007355259
1974-03-12,95.8,-0.000730155
1974-03-13,96.33,0.005532359
1974-03-14,96.51,0.001868577
1974-03-15,96.53,0.000207232
1974-03-18,95.37,-0.01201699
1974-03-19,94.75,-0.006500996
1974-03-20,94.95,0.002110818
1974-03-21,95.36,0.004318062
1974-03-22,95.45,0.000943792
1974-03-25,95.35,-0.001047669
1974-03-26,95.27,-0.000839014
1974-03-27,94.21,-0.011126273
1974-03-28,92.87,-0.014223543
1974-03-29,92.27,-0.006460644
1974-04-01,91.9,-0.004009971
1974-04-02,92.03,0.001414581
1974-04-03,92.13,0.001086602
1974-04-04,91.88,-0.002713557
1974-04-05,90.7,-0.012842838
1974-04-08,89.92,-0.008599779
1974-04-09,90.18,0.002891459
1974-04-10,89.87,-0.003437569
1974-04-11,89.79,-0.000890175
1974-04-12,89.79,0
1974-04-15,89.42,-0.004120726
1974-04-16,90.33,0.010176694
1974-04-17,90.72,0.004317502
1974-04-18,90.9,0.001984127
1974-04-19,90.31,-0.006490649
1974-04-22,90.27,-0.000442919
1974-04-23,88.47,-0.019940179
1974-04-24,86.95,-0.017180965
1974-04-25,86.04,-0.010465785
1974-04-26,86.24,0.0023245
1974-04-29,86.46,0.00255102
1974-04-30,86.86,0.004626417
1974-05-01,87.63,0.00886484
1974-05-02,87.97,0.00387995
1974-05-03,87.47,-0.005683756
1974-05-06,87.31,-0.001829199
1974-05-07,86.66,-0.007444737
1974-05-08,85.74,-0.010616201
1974-05-09,85.81,0.000816422
1974-05-10,84.3,-0.017597017
1974-05-13,83.18,-0.013285884
1974-05-14,83.16,-0.000240442
1974-05-15,83.51,0.004208754
1974-05-16,83.5,-0.000119746
1974-05-17,81.93,-0.018802395
1974-05-20,81.43,-0.006102771
1974-05-21,81.29,-0.001719268
1974-05-22,80.72,-0.007011933
1974-05-23,80.55,-0.002106046
1974-05-24,81.45,0.011173184
1974-05-27,81.45,0
1974-05-28,81.06,-0.004788214
1974-05-29,79.78,-0.015790772
1974-05-30,80.09,0.003885686
1974-05-31,80.2,0.001373455
1974-06-03,81.08,0.010972569
1974-06-04,81.77,0.008510113
1974-06-05,82.21,0.005380947
1974-06-06,83.2,0.012042331
1974-06-07,83.71,0.006129808
1974-06-10,83.92,0.002508661
1974-06-11,83.34,-0.006911344
1974-06-12,83.1,-0.00287977
1974-06-13,83.24,0.001684717
1974-06-14,82.76,-0.005766458
1974-06-17,81.54,-0.014741421
1974-06-18,81.25,-0.003556537
1974-06-19,80.66,-0.007261538
1974-06-20,79.85,-0.010042152
1974-06-21,79.11,-0.009267376
1974-06-24,78.88,-0.002907344
1974-06-25,79.35,0.005958418
1974-06-26,78.27,-0.013610586
1974-06-27,76.83,-0.018397854
1974-06-28,75.96,-0.011323702
1974-07-01,75.39,-0.007503949
1974-07-02,73.81,-0.020957687
1974-07-03,73.66,-0.002032245
1974-07-04,73.66,0
1974-07-05,73.57,-0.00122183
1974-07-08,70.96,-0.035476417
1974-07-09,70.59,-0.005214205
1974-07-10,69.82,-0.010908061
1974-07-11,69.95,0.001861931
1974-07-12,71.68,0.024731951
1974-07-15,71.98,0.004185268
1974-07-16,71.63,-0.004862462
1974-07-17,72.71,0.015077482
1974-07-18,72.81,0.001375327
1974-07-19,73.4,0.008103283
1974-07-22,73.42,0.00027248
1974-07-23,74.44,0.013892672
1974-07-24,74.63,0.002552391
1974-07-25,73.51,-0.01500737
1974-07-26,72.83,-0.009250442
1974-07-29,71.49,-0.018399011
1974-07-30,71.3,-0.002657714
1974-07-31,69.99,-0.018373072
1974-08-01,69.63,-0.005143592
1974-08-02,69.4,-0.003303174
1974-08-05,69.67,0.00389049
1974-08-06,70.53,0.012343907
1974-08-07,71.68,0.016305118
1974-08-08,70.66,-0.014229911
1974-08-09,70.69,0.000424568
1974-08-12,70.36,-0.00466827
1974-08-13,68.82,-0.021887436
1974-08-14,67.25,-0.022813136
1974-08-15,66.88,-0.005501859
1974-08-16,65.86,-0.015251196
1974-08-19,65.13,-0.011084118
1974-08-20,65.72,0.009058805
1974-08-21,64.92,-0.012172855
1974-08-22,63.59,-0.020486753
1974-08-23,62.57,-0.016040258
1974-08-26,62.94,0.005913377
1974-08-27,62.34,-0.009532888
1974-08-28,62.43,0.001443696
1974-08-29,61.37,-0.016979016
1974-08-30,62.37,0.016294606
1974-09-02,62.37,0
1974-09-03,60.88,-0.023889691
1974-09-04,58.95,-0.031701708
1974-09-05,60.22,0.021543681
1974-09-06,60.7,0.007970774
1974-09-09,59.37,-0.021911038
1974-09-10,58.97,-0.006737409
1974-09-11,58.96,-0.000169578
1974-09-12,57.71,-0.021200814
1974-09-13,56.66,-0.01819442
1974-09-16,57.24,0.010236498
1974-09-17,57.72,0.008385744
1974-09-18,58.12,0.006930007
1974-09-19,59.52,0.024088094
1974-09-20,59.9,0.006384409
1974-09-23,59.66,-0.004006678
1974-09-24,58.84,-0.013744552
1974-09-25,58.76,-0.001359619
1974-09-26,57.87,-0.015146358
1974-09-27,57.12,-0.012960083
1974-09-30,55.67,-0.025385154
1974-10-01,55.48,-0.003412969
1974-10-02,55.67,0.003424658
1974-10-03,54.87,-0.014370397
1974-10-04,55.16,0.00528522
1974-10-07,56.57,0.025562001
1974-10-08,56.13,-0.007777974
1974-10-09,57.57,0.02565473
1974-10-10,59.13,0.027097447
1974-10-11,60.42,0.021816337
1974-10-14,61.73,0.021681562
1974-10-15,61.4,-0.005345861
1974-10-16,61.19,-0.003420195
1974-10-17,62.04,0.013891159
1974-10-18,62.75,0.01144423
1974-10-21,63.82,0.017051793
1974-10-22,64.14,0.005014102
1974-10-23,63.4,-0.011537262
1974-10-24,62.6,-0.012618297
1974-10-25,62.88,0.004472843
1974-10-28,62.5,-0.006043257
1974-10-29,63.67,0.01872
1974-10-30,64.88,0.019004241
1974-10-31,65.23,0.005394575
1974-11-01,65.06,-0.002606163
1974-11-04,64.62,-0.006762988
1974-11-05,65.99,0.021200867
1974-11-06,66.11,0.001818457
1974-11-07,66.64,0.008016941
1974-11-08,66.51,-0.00195078
1974-11-11,66.72,0.00315742
1974-11-12,65.36,-0.020383693
1974-11-13,64.98,-0.005813953
1974-11-14,65.04,0.000923361
1974-11-15,64.41,-0.009686347
1974-11-18,62.09,-0.036019252
1974-11-19,60.93,-0.018682558
1974-11-20,60.75,-0.00295421
1974-11-21,61.49,0.01218107
1974-11-22,62.07,0.009432428
1974-11-25,61.68,-0.006283229
1974-11-26,62.65,0.015726329
1974-11-27,62.8,0.002394254
1974-11-28,62.8,0
1974-11-29,62.95,0.002388535
1974-12-02,61.66,-0.020492454
1974-12-03,60.5,-0.018812845
1974-12-04,60.41,-0.001487603
1974-12-05,58.92,-0.024664791
1974-12-06,58.21,-0.012050238
1974-12-09,57.91,-0.005153754
1974-12-10,58.76,0.014677949
1974-12-11,59.27,0.008679374
1974-12-12,59.36,0.001518475
1974-12-13,59.22,-0.002358491
1974-12-16,58.85,-0.006247889
1974-12-17,59.18,0.005607477
1974-12-18,59.63,0.00760392
1974-12-19,59.46,-0.002850914
1974-12-20,58.67,-0.013286243
1974-12-23,57.86,-0.013806034
1974-12-24,58.31,0.007777394
1974-12-25,58.31,0
1974-12-26,58.88,0.009775339
1974-12-27,58.74,-0.002377717
1974-12-30,58.78,0.000680967
1974-12-31,59.82,0.017693093
1975-01-01,59.82,0
1975-01-02,60.7,0.014710799
1975-01-03,61.23,0.008731466
1975-01-06,61.74,0.00832925
1975-01-07,61.89,0.002429543
1975-01-08,61.5,-0.006301503
1975-01-09,62.37,0.014146341
1975-01-10,63.69,0.021164021
1975-01-13,63.34,-0.005495368
1975-01-14,63.11,-0.003631197
1975-01-15,63.87,0.012042466
1975-01-16,64.8,0.014560827
1975-01-17,64.4,-0.00617284
1975-01-20,64.44,0.000621118
1975-01-21,64.18,-0.004034761
1975-01-22,64.12,-0.000934871
1975-01-23,64.49,0.00577043
1975-01-24,65.38,0.013800589
1975-01-27,67.04,0.025390028
1975-01-28,67.92,0.013126492
1975-01-29,69.08,0.017078916
1975-01-30,68.99,-0.001302837
1975-01-31,69.78,0.011450935
1975-02-03,70.73,0.013614216
1975-02-04,70.13,-0.008482963
1975-02-05,71.07,0.013403679
1975-02-06,71.46,0.005487547
1975-02-07,71.12,-0.004757907
1975-02-10,70.82,-0.004218223
1975-02-11,70.83,0.000141203
1975-02-12,71.59,0.010729917
1975-02-13,72.88,0.018019276
1975-02-14,73.26,0.00521405
1975-02-17,73.26,0
1975-02-18,72.47,-0.010783511
1975-02-19,72.87,0.005519525
1975-02-20,73.58,0.009743379
1975-02-21,73.79,0.002854036
1975-02-24,73.14,-0.008808782
1975-02-25,72.07,-0.014629478
1975-02-26,72.24,0.002358818
1975-02-27,72.53,0.004014396
1975-02-28,73,0.006480077
1975-03-03,73.83,0.011369863
1975-03-04,74.21,0.005146959
1975-03-05,73.9,-0.004177335
1975-03-06,74.03,0.001759134
1975-03-07,74.4,0.004997974
1975-03-10,74.88,0.006451613
1975-03-11,75.04,0.002136752
1975-03-12,74.13,-0.012126866
1975-03-13,74.68,0.007419398
1975-03-14,76.07,0.018612748
1975-03-17,76.27,0.002629157
1975-03-18,76.18,-0.001180018
1975-03-19,75.67,-0.006694671
1975-03-20,75.78,0.00145368
1975-03-21,75.92,0.001847453
1975-03-24,74.42,-0.01975764
1975-03-25,74.33,-0.001209352
1975-03-26,75.56,0.016547827
1975-03-27,76.18,0.0082054
1975-03-28,76.18,0
1975-03-31,75.66,-0.006825939
1975-04-01,75.42,-0.003172086
1975-04-02,75.62,0.002651816
1975-04-03,74.95,-0.00886009
1975-04-04,74.73,-0.00293529
1975-04-07,74.34,-0.005218788
1975-04-08,74.53,0.002555825
1975-04-09,75.4,0.011673152
1975-04-10,75.76,0.004774536
1975-04-11,76.31,0.007259768
1975-04-14,77.33,0.013366531
1975-04-15,77.51,0.002327687
1975-04-16,78,0.006321765
1975-04-17,78.26,0.003333333
1975-04-18,78.08,-0.002300026
1975-04-21,79.08,0.012807377
1975-04-22,78.54,-0.006828528
1975-04-23,78.24,-0.00381971
1975-04-24,78.07,-0.002172802
1975-04-25,78.64,0.00730114
1975-04-28,78.28,-0.004577823
1975-04-29,77.82,-0.005876341
1975-04-30,78.54,0.00925212
1975-05-01,79.27,0.009294627
1975-05-02,80.25,0.012362811
1975-05-05,81.14,0.011090343
1975-05-06,80.81,-0.004067045
1975-05-07,81.31,0.006187353
1975-05-08,82.12,0.009961874
1975-05-09,82.82,0.008524111
1975-05-12,82.3,-0.006278677
1975-05-13,82.35,0.000607533
1975-05-14,82.91,0.006800243
1975-05-15,82.79,-0.001447353
1975-05-16,82.44,-0.004227564
1975-05-19,81.99,-0.005458515
1975-05-20,81.82,-0.002073424
1975-05-21,80.95,-0.010633097
1975-05-22,81.56,0.007535516
1975-05-23,82.62,0.012996567
1975-05-26,82.62,0
1975-05-27,82.49,-0.001573469
1975-05-28,81.98,-0.006182568
1975-05-29,81.78,-0.002439619
1975-05-30,83.1,0.016140866
1975-06-02,83.88,0.009386282
1975-06-03,84.14,0.003099666
1975-06-04,84.04,-0.001188495
1975-06-05,84.24,0.002379819
1975-06-06,84.77,0.006291548
1975-06-09,84.01,-0.008965436
1975-06-10,83.4,-0.00726104
1975-06-11,83.6,0.002398082
1975-06-12,82.99,-0.007296651
1975-06-13,83.43,0.005301844
1975-06-16,84.01,0.006951936
1975-06-17,83.43,-0.00690394
1975-06-18,83.47,0.000479444
1975-06-19,84.55,0.01293878
1975-06-20,85.24,0.008160852
1975-06-23,85.77,0.006217738
1975-06-24,86.23,0.005363181
1975-06-25,86.3,0.000811782
1975-06-26,86.45,0.001738123
1975-06-27,86.5,0.000578369
1975-06-30,87.02,0.006011561
1975-07-01,86.33,-0.007929212
1975-07-02,85.64,-0.007992587
1975-07-03,86.2,0.006539
1975-07-04,86.2,0
1975-07-07,85.6,-0.006960557
1975-07-08,85.39,-0.002453271
1975-07-09,86.5,0.01299918
1975-07-10,86.83,0.003815029
1975-07-11,87.2,0.0042612
1975-07-14,87.58,0.004357798
1975-07-15,88,0.004795615
1975-07-16,87.39,-0.006931818
1975-07-17,87.13,-0.002975169
1975-07-18,87.02,-0.001262481
1975-07-21,86.77,-0.002872903
1975-07-22,85.72,-0.012100957
1975-07-23,84.62,-0.012832478
1975-07-24,84.14,-0.005672418
1975-07-25,83.6,-0.006417875
1975-07-28,83.09,-0.006100478
1975-07-29,82.67,-0.00505476
1975-07-30,83.03,0.004354663
1975-07-31,83.19,0.001927014
1975-08-01,81.62,-0.018872461
1975-08-04,80.98,-0.007841215
1975-08-05,80.17,-0.01000247
1975-08-06,80.24,0.000873145
1975-08-07,79.59,-0.008100698
1975-08-08,79.55,-0.000502576
1975-08-11,79.45,-0.001257071
1975-08-12,79.6,0.00188798
1975-08-13,79.09,-0.006407035
1975-08-14,78.45,-0.008092047
1975-08-15,78.58,0.001657106
1975-08-18,78.03,-0.006999236
1975-08-19,76.65,-0.017685506
1975-08-20,75.52,-0.014742335
1975-08-21,75.9,0.00503178
1975-08-22,76.45,0.007246377
1975-08-25,76.84,0.005101373
1975-08-26,76.21,-0.008198855
1975-08-27,76.57,0.00472379
1975-08-28,78.06,0.019459318
1975-08-29,79.01,0.012170126
1975-09-01,79.01,0
1975-09-02,77.89,-0.014175421
1975-09-03,78.08,0.002439338
1975-09-04,78.13,0.000640369
1975-09-05,77.78,-0.004479713
1975-09-08,77.46,-0.004114168
1975-09-09,76.6,-0.011102505
1975-09-10,75.24,-0.017754569
1975-09-11,74.85,-0.005183413
1975-09-12,74.72,-0.001736807
1975-09-15,74.47,-0.003345824
1975-09-16,73.78,-0.009265476
1975-09-17,73.87,0.001219843
1975-09-18,74.78,0.012318939
1975-09-19,76.39,0.021529821
1975-09-22,75.86,-0.006938081
1975-09-23,75.94,0.001054574
1975-09-24,76.43,0.006452462
1975-09-25,76.1,-0.004317676
1975-09-26,76.14,0.000525624
1975-09-29,75.37,-0.01011295
1975-09-30,74.33,-0.013798594
1975-10-01,73.8,-0.007130365
1975-10-02,74.16,0.004878049
1975-10-03,75.5,0.01806904
1975-10-06,76.03,0.007019868
1975-10-07,75.88,-0.001972905
1975-10-08,76.61,0.009620453
1975-10-09,76.87,0.003393813
1975-10-10,76.96,0.001170808
1975-10-13,77.7,0.009615385
1975-10-14,78.19,0.006306306
1975-10-15,78.2,0.000127894
1975-10-16,77.63,-0.007289003
1975-10-17,78.22,0.007600155
1975-10-20,78.13,-0.001150601
1975-10-21,78.43,0.003839754
1975-10-22,78.91,0.006120107
1975-10-23,78.06,-0.010771765
1975-10-24,78.62,0.007173969
1975-10-27,78.29,-0.004197405
1975-10-28,78.73,0.00562013
1975-10-29,77.58,-0.014606884
1975-10-30,77.45,-0.00167569
1975-10-31,76.99,-0.005939316
1975-11-03,76.62,-0.004805819
1975-11-04,76.86,0.003132341
1975-11-05,77.3,0.005724694
1975-11-06,77.39,0.001164295
1975-11-07,77.21,-0.002325882
1975-11-10,77.46,0.003237923
1975-11-11,78,0.00697134
1975-11-12,79.27,0.016282051
1975-11-13,79.22,-0.000630756
1975-11-14,78.98,-0.003029538
1975-11-17,79.1,0.001519372
1975-11-18,78.62,-0.006068268
1975-11-19,77.87,-0.009539557
1975-11-20,77.67,-0.002568383
1975-11-21,77.74,0.000901249
1975-11-24,77.92,0.00231541
1975-11-25,78.18,0.003336756
1975-11-26,78.56,0.004860578
1975-11-27,78.56,0
1975-11-28,78.8,0.00305499
1975-12-01,78.66,-0.00177665
1975-12-02,77.33,-0.016908213
1975-12-03,75.67,-0.021466443
1975-12-04,75.2,-0.00621118
1975-12-05,74.72,-0.006382979
1975-12-08,74.92,0.00267666
1975-12-09,74.52,-0.005339028
1975-12-10,75.25,0.009796028
1975-12-11,75.08,-0.002259136
1975-12-12,74.91,-0.002264251
1975-12-15,74.54,-0.00493926
1975-12-16,75.19,0.00872015
1975-12-17,75.8,0.008112781
1975-12-18,76.07,0.003562005
1975-12-19,75.92,-0.001971868
1975-12-22,75.59,-0.004346681
1975-12-23,75.88,0.003836486
1975-12-24,76.37,0.006457565
1975-12-25,76.37,0
1975-12-26,77.13,0.009951552
1975-12-29,76.94,-0.002463374
1975-12-30,76.67,-0.003509228
1975-12-31,77.62,0.012390766
1976-01-01,77.62,0
1976-01-02,78.06,0.005668642
1976-01-05,78.76,0.008967461
1976-01-06,80.27,0.019172169
1976-01-07,80.99,0.008969727
1976-01-08,81.65,0.008149154
1976-01-09,82.31,0.008083282
1976-01-12,82.71,0.004859677
1976-01-13,82.42,-0.003506227
1976-01-14,83.62,0.014559573
1976-01-15,83.73,0.001315475
1976-01-16,84.3,0.006807596
1976-01-19,84.73,0.00510083
1976-01-20,84.9,0.002006373
1976-01-21,84.95,0.000588928
1976-01-22,84.62,-0.003884638
1976-01-23,85.26,0.007563224
1976-01-26,85.05,-0.002463054
1976-01-27,84.76,-0.003409759
1976-01-28,84.63,-0.001533742
1976-01-29,86.15,0.017960534
1976-01-30,87.05,0.010446895
1976-02-02,87.28,0.00264216
1976-02-03,87.38,0.001145738
1976-02-04,88.45,0.012245365
1976-02-05,88.02,-0.004861504
1976-02-06,87.25,-0.008748012
1976-02-09,87.83,0.006647564
1976-02-10,87.95,0.001366276
1976-02-11,88.69,0.008413872
1976-02-12,88.88,0.002142293
1976-02-13,88.96,0.00090009
1976-02-16,88.96,0
1976-02-17,88.82,-0.001573741
1976-02-18,89.23,0.004616077
1976-02-19,90.14,0.010198364
1976-02-20,91.02,0.009762592
1976-02-23,91.31,0.003186113
1976-02-24,91.73,0.004599715
1976-02-25,92.09,0.003924561
1976-02-26,91.45,-0.006949723
1976-02-27,90.26,-0.013012575
1976-03-01,90.25,-0.000110791
1976-03-02,90.54,0.003213296
1976-03-03,90.17,-0.004086592
1976-03-04,89.65,-0.005766885
1976-03-05,89.47,-0.002007808
1976-03-08,89.97,0.005588465
1976-03-09,89.98,0.000111148
1976-03-10,90.2,0.002444988
1976-03-11,91.21,0.011197339
1976-03-12,90.99,-0.002412016
1976-03-15,89.72,-0.013957578
1976-03-16,89.86,0.00156041
1976-03-17,90.11,0.002782105
1976-03-18,89.55,-0.006214627
1976-03-19,89.54,-0.000111669
1976-03-22,89.69,0.001675229
1976-03-23,90.36,0.007470175
1976-03-24,90.93,0.006308101
1976-03-25,90.67,-0.002859342
1976-03-26,90.89,0.002426381
1976-03-29,90.69,-0.002200462
1976-03-30,90.49,-0.002205315
1976-03-31,90.62,0.001436623
1976-04-01,90.44,-0.001986316
1976-04-02,90.63,0.00210084
1976-04-05,91.43,0.008827099
1976-04-06,91.55,0.001312479
1976-04-07,90.8,-0.008192245
1976-04-08,90.04,-0.008370044
1976-04-09,88.89,-0.012772101
1976-04-12,88.6,-0.003262459
1976-04-13,88.66,0.000677201
1976-04-14,88.75,0.001015114
1976-04-15,89.17,0.004732394
1976-04-16,89.17,0
1976-04-19,89.59,0.004710104
1976-04-20,90.61,0.011385199
1976-04-21,90.77,0.00176581
1976-04-22,90.96,0.002093203
1976-04-23,90.6,-0.003957784
1976-04-26,90.57,-0.000331126
1976-04-27,89.98,-0.006514298
1976-04-28,90.3,0.003556346
1976-04-29,90.55,0.002768549
1976-04-30,90.08,-0.005190502
1976-05-03,89.05,-0.011434281
1976-05-04,89.24,0.002133633
1976-05-05,89.24,0
1976-05-06,89.42,0.002017033
1976-05-07,90.02,0.006709908
1976-05-10,90.55,0.005887581
1976-05-11,90.59,0.000441745
1976-05-12,90.64,0.000551937
1976-05-13,90.22,-0.004633716
1976-05-14,89.78,-0.004876967
1976-05-17,89.49,-0.003230118
1976-05-18,89.53,0.000446977
1976-05-19,89.25,-0.003127443
1976-05-20,89.53,0.003137255
1976-05-21,89.39,-0.001563722
1976-05-24,88.15,-0.013871798
1976-05-25,87.81,-0.003857062
1976-05-26,88.1,0.003302585
1976-05-27,87.78,-0.003632236
1976-05-28,88.04,0.00296195
1976-05-31,88.04,0
1976-06-01,87.81,-0.002612449
1976-06-02,88.16,0.003985879
1976-06-03,88.26,0.001134301
1976-06-04,87.75,-0.005778382
1976-06-07,87.22,-0.006039886
1976-06-08,87.12,-0.001146526
1976-06-09,86.95,-0.001951331
1976-06-10,87.31,0.004140311
1976-06-11,87.71,0.004581377
1976-06-14,88.4,0.007866834
1976-06-15,88.45,0.000565611
1976-06-16,88.93,0.005426795
1976-06-17,89.72,0.008883391
1976-06-18,90.05,0.00367811
1976-06-21,90.15,0.001110494
1976-06-22,89.54,-0.0067665
1976-06-23,89.19,-0.003908868
1976-06-24,89.8,0.006839332
1976-06-25,90.05,0.002783964
1976-06-28,89.87,-0.00199889
1976-06-29,90.11,0.002670524
1976-06-30,90.32,0.002330485
1976-07-01,90.28,-0.00044287
1976-07-02,90.88,0.00664599
1976-07-05,90.88,0
1976-07-06,90.62,-0.002860915
1976-07-07,90.6,-0.000220702
1976-07-08,90.79,0.00209713
1976-07-09,91.48,0.007599956
1976-07-12,91.94,0.005028422
1976-07-13,91.97,0.0003263
1976-07-14,92.44,0.005110362
1976-07-15,92.52,0.000865426
1976-07-16,92.4,-0.001297017
1976-07-19,92.08,-0.003463203
1976-07-20,91.68,-0.004344049
1976-07-21,91.53,-0.001636126
1976-07-22,91.66,0.001420299
1976-07-23,91.6,-0.000654593
1976-07-26,91.48,-0.001310044
1976-07-27,91.3,-0.001967643
1976-07-28,91.01,-0.003176342
1976-07-29,90.85,-0.001758049
1976-07-30,91.29,0.004843148
1976-08-02,91.27,-0.000219082
1976-08-03,92.01,0.008107812
1976-08-04,91.87,-0.001521574
1976-08-05,91.48,-0.004245129
1976-08-06,91.64,0.001749016
1976-08-09,91.33,-0.003382802
1976-08-10,91.89,0.006131611
1976-08-11,91.81,-0.000870606
1976-08-12,91.89,0.000871365
1976-08-13,91.81,-0.000870606
1976-08-16,91.77,-0.000435682
1976-08-17,92.01,0.002615234
1976-08-18,91.85,-0.001738941
1976-08-19,90.74,-0.012084921
1976-08-20,90.19,-0.006061274
1976-08-23,89.6,-0.006541745
1976-08-24,89.13,-0.005245536
1976-08-25,89.55,0.004712218
1976-08-26,89.2,-0.003908431
1976-08-27,89.14,-0.000672646
1976-08-30,89.28,0.001570563
1976-08-31,89.7,0.004704301
1976-09-01,90.59,0.009921962
1976-09-02,90.68,0.000993487
1976-09-03,91.02,0.003749449
1976-09-06,91.02,0
1976-09-07,91.21,0.002087453
1976-09-08,91.26,0.000548186
1976-09-09,90.86,-0.004383081
1976-09-10,91.19,0.003631961
1976-09-13,90.96,-0.002522206
1976-09-14,90.53,-0.004727353
1976-09-15,90.63,0.001104606
1976-09-16,91.04,0.004523888
1976-09-17,91.61,0.006260984
1976-09-20,91.89,0.003056435
1976-09-21,92.42,0.005767766
1976-09-22,92.44,0.000216403
1976-09-23,92.27,-0.001839031
1976-09-24,92.31,0.00043351
1976-09-27,92.44,0.001408298
1976-09-28,91.64,-0.008654262
1976-09-29,91.27,-0.004037538
1976-09-30,91.26,-0.000109565
1976-10-01,90.44,-0.008985317
1976-10-04,90.46,0.000221141
1976-10-05,89.75,-0.007848773
1976-10-06,89.07,-0.007576602
1976-10-07,89.63,0.00628719
1976-10-08,89.38,-0.002789245
1976-10-11,89.02,-0.004027747
1976-10-12,88.76,-0.002920692
1976-10-13,89.3,0.006083822
1976-10-14,88.73,-0.006382979
1976-10-15,89.06,0.003719148
1976-10-18,89.46,0.004491354
1976-10-19,89.45,-0.000111782
1976-10-20,89.63,0.002012297
1976-10-21,89.49,-0.001561977
1976-10-22,89.26,-0.00257012
1976-10-25,89.37,0.001232355
1976-10-26,89.42,0.000559472
1976-10-27,89.62,0.002236636
1976-10-28,89.85,0.002566391
1976-10-29,90.35,0.00556483
1976-11-01,90.39,0.000442723
1976-11-02,90.39,0
1976-11-03,89.38,-0.011173802
1976-11-04,90.06,0.007607966
1976-11-05,89.47,-0.006551188
1976-11-08,88.74,-0.008159159
1976-11-09,88.08,-0.007437458
1976-11-10,87.82,-0.002951862
1976-11-11,88.15,0.003757686
1976-11-12,88.1,-0.000567215
1976-11-15,88.13,0.000340522
1976-11-16,88.52,0.004425281
1976-11-17,89.01,0.005535472
1976-11-18,89.81,0.008987754
1976-11-19,89.97,0.001781539
1976-11-22,90.47,0.005557408
1976-11-23,90.22,-0.002763347
1976-11-24,90.69,0.005209488
1976-11-25,90.69,0
1976-11-26,91.42,0.008049399
1976-11-29,91.08,-0.003719099
1976-11-30,91.12,0.000439174
1976-12-01,91.83,0.007791923
1976-12-02,91.84,0.000108897
1976-12-03,92.31,0.005117596
1976-12-06,92.63,0.00346658
1976-12-07,93.01,0.004102343
1976-12-08,93.37,0.003870552
1976-12-09,94.1,0.007818357
1976-12-10,94.62,0.005526036
1976-12-13,94.62,0
1976-12-14,94.65,0.000317058
1976-12-15,94.92,0.002852615
1976-12-16,94.93,0.000105352
1976-12-17,94.64,-0.003054883
1976-12-20,94.47,-0.001796281
1976-12-21,94.68,0.002222928
1976-12-22,95.18,0.005280946
